-73.97370917	40.77137326	AM	10062018	7E-AM-1006-03	Adult	Gray	Ground Plane	under a tree	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95205925	40.79750763	PM	10142018	42G-PM-1014-03	Adult	Cinnamon	Above Ground	on fence	TRUE	FALSE	FALSE	FALSE	FALSE	prancing	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96384227	40.78873409	PM	10062018	28C-PM-1006-02	Adult	Gray	Ground Plane	Near rock	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97756817	40.76764212	AM	10072018	2D-AM-1007-03	Adult	Gray	Above Ground		FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95981553	40.79058878	AM	10072018	32E-AM-1007-10	Adult	Black	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97286608	40.77532945	AM	10132018	12C-AM-1013-03	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE	burying	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97241624	40.77142602	PM	10122018	8F-PM-1012-04	Adult	Gray	Above Ground		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97314981	40.76599632	AM	10062018	2H-AM-1006-02	Adult	Gray	Ground Plane		FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95278082	40.79241672	AM	10172018	36I-AM-1017-05	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96241846	40.79215249	AM	10172018	32B-AM-1017-03	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95683431	40.79494014	PM	10062018	37E-PM-1006-04	Adult	Cinnamon	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97414014	40.77581343	AM	10072018	12B-AM-1007-02	Adult	Gray	Ground Plane		FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97535743	40.76832117	PM	10082018	4E-PM-1008-08	Adult	Gray	Ground Plane		FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97372661	40.77863384	PM	10142018	14A-PM-1014-01	Adult	Gray	Ground Plane		FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96789566	40.77674096	PM	10102018	15F-PM-1010-07	Adult	Gray	Above Ground	on fence	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97609423	40.77420357	PM	10132018	9B-PM-1013-07	Juvenile	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97584649	40.77259574	PM	10132018	8C-PM-1013-05	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97670805	40.77177088	PM	10172018	6B-PM-1017-04	Adult	Gray	Ground Plane		TRUE	TRUE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97602565	40.77035731	AM	10202018	5D-AM-1020-02	Adult	Gray	Ground Plane		FALSE	FALSE	TRUE	FALSE	TRUE	small jumps	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95902366	40.79826325	AM	10102018	40A-AM-1010-04	Adult	Gray	Ground Plane	bottom great hill	FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97547788	40.7685619	AM	10202018	4E-AM-1020-01					FALSE	TRUE	TRUE	FALSE	FALSE	sitting very still	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95976488	40.7903443	AM	10072018	32E-AM-1007-01	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95894143	40.79070739	PM	10172018	32E-PM-1017-04	Adult	Gray	Ground Plane	treed area	FALSE	FALSE	FALSE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97798057	40.76809316	PM	10122018	2D-PM-1012-02	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97331177	40.76945846	PM	10082018	6F-PM-1008-05	Adult	Cinnamon	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97517294	40.77432841	PM	10142018	10B-PM-1014-02	Adult	Gray	Above Ground	gingko tree by traffic light in front of Strawberry Fields	FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97863393	40.76849186	PM	10082018	3C-PM-1008-02	Adult	Cinnamon	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97267477	40.77030227	AM	10082018	7F-AM-1008-02	Adult	Gray	Ground Plane		TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95708176	40.79642211	AM	10172018	38D-AM-1017-02	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	FALSE	hiding in log	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97442067	40.77496286	PM	10132018	10C-PM-1013-04		Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95896271	40.78475916	PM	10102018	26I-PM-1010-02	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE	hiding food	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97622466	40.77516408	AM	10062018	10A-AM-1006-03	Juvenile	Cinnamon	Ground Plane	Bridle Path lawn	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.98006691	40.76768251	AM	10122018	1B-AM-1012-07	Adult	Cinnamon	Above Ground	on tree trunk	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97679812	40.77413166	PM	10102018	9A-PM-1010-04		Cinnamon	Above Ground		TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97733171	40.7684036	AM	10062018	3D-AM-1006-03	Juvenile	Cinnamon	Ground Plane	on top [of] a big rock/boulder in the area	TRUE	FALSE	TRUE	FALSE	FALSE	climbing (rock)	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95343334	40.79325642	AM	10182018	37H-AM-1018-03	Adult	Gray	Above Ground	in a tree with red berries	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97269581	40.77060961	AM	10082018	7F-AM-1008-09	Adult	Gray	Above Ground		FALSE	FALSE	TRUE	FALSE	FALSE	playing w/ #8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97843612	40.77247692	AM	10062018	6A-AM-1006-06	Adult	Gray	Above Ground	tree	FALSE	FALSE	TRUE	FALSE	FALSE		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95528612	40.78897393	AM	10132018	32I-AM-1013-05	Adult	Cinnamon	Above Ground	In and below shrub	FALSE	FALSE	TRUE	FALSE	TRUE		FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97128762	40.76958855	PM	10062018	7H-PM-1006-02	Adult	Gray	Above Ground	tree	TRUE	FALSE	TRUE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97710692	40.76705382	PM	10142018	2E-PM-1014-05	Adult	Cinnamon	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96987147	40.77438147	AM	10202018	12F-AM-1020-02	Adult	Gray	Ground Plane		TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96910949	40.77676039	AM	10082018	14E-AM-1008-01	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	FALSE	walking	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.9786481	40.76973728	PM	10182018	4B-PM-1018-03	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97547423	40.76969983	PM	10122018	5E-PM-1012-02	Adult	Cinnamon	Ground Plane		FALSE	FALSE	FALSE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96810728	40.77686127	AM	10072018	15F-AM-1007-09	Adult	Cinnamon	Above Ground		FALSE	FALSE	TRUE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95914004	40.78917086	PM	10072018	31F-PM-1007-01	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97671916	40.77307863	PM	10122018	8B-PM-1012-03	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96612629	40.78440856	AM	10132018	23D-AM-1013-01	Adult	Gray	Above Ground		FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95219501	40.79493734	PM	10132018	39H-PM-1013-01	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95792186	40.7960605	AM	10192018	38C-AM-1019-04	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96398329	40.79095324	PM	10192018	30B-PM-1019-08	Adult	Gray	Ground Plane		FALSE	FALSE	TRUE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.9744679	40.76865204	PM	10132018	4F-PM-1013-04	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97585797	40.76793265	PM	10082018	3E-PM-1008-05	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	TRUE	FALSE	jump	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96190702	40.79525567	AM	10142018	35A-AM-1014-05	Juvenile	Gray	Ground Plane		TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97877969	40.77075265	PM	10102018	5A-PM-1010-01	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95500821	40.78945215	AM	10082018	33I-AM-1008-03	Adult	Gray	Above Ground	98th @ edge of park	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95874013	40.79603222	PM	10132018	37C-PM-1013-03	Adult	Gray			FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.96194119	40.79235366	PM	10102018	33B-PM-1010-11	Adult	Gray	Above Ground		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.97015759	40.77309733	PM	10172018	10G-PM-1017-06	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
X	Y	Shift	Date	Unique Squirrel ID	Age	Primary Fur Color	Location	Specific Location	Running	Chasing	Climbing	Eating	Foraging	Other Activities	Kuks	Quaas	Moans	Tail Flags	Tail Twitches	Approaches	Indifferent	Runs from
-73.95290607	40.79279097	AM	10102018	37I-AM-1010-01	Adult	Gray	Ground Plane		FALSE	FALSE	FALSE	FALSE	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
